timestamp,rsd_wd,rsd_ws,rsd_ti,z28_n,z28_wd,z28_ws,z28_ti,z29_n,z29_wd,z29_ws,z29_ti
12/25/16 03:50,251.0188,6.0798,16.84759367,10800.0,257.7891042,6.205109697999999,14.56276409,10800.0,257.40602110000003,6.138818251,14.67045242
12/25/16 04:00,248.9927,5.1247,27.06499893,10800.0,259.1238125,5.698606589,20.04939214,10800.0,258.7302681,5.573337295,19.2147049
12/25/16 04:10,268.5578,6.4227,19.2146605,10800.0,274.68659180000003,6.923465732,15.52102748,10800.0,275.3597901,6.718225048,13.47234516
12/25/16 04:20,267.7362,6.9089,5.966217488,10800.0,274.05658,7.218571148,4.797275206,10800.0,274.77088960000003,6.926792326,5.088225034
12/25/16 04:30,273.5531,6.8576,8.387774148,10800.0,280.804745,7.063689936,8.392557119,10801.0,282.0356557,6.813127134,8.355027409
12/25/16 04:40,270.7287,5.5383,14.22277594,10800.0,275.87302139999997,5.476964017999999,12.15558261,10800.0,276.13071030000003,5.298771081,12.30421198
12/25/16 04:50,253.1021,4.9101,13.85104173,10800.0,258.9097138,4.897876336,9.573250491,10800.0,258.5150852,4.749075208,10.22774866
12/25/16 05:00,262.0633,5.222,18.79931061,10800.0,267.84865460000003,5.673447362999999,11.20547144,10800.0,267.656449,5.470370204,11.87819156
12/25/16 05:10,258.7869,6.6798,7.362495882999999,10800.0,266.3593134,6.975564744,5.523943094,10801.0,265.698923,6.774126181000001,5.669296951000001
12/25/16 05:20,263.5995,7.0321,4.743959841000001,10800.0,271.24426,7.275344515,3.3348911119999998,10800.0,270.90098660000007,7.000616437000001,4.084074317
12/25/16 05:30,261.1866,7.09,6.110014103999999,10800.0,268.4429667,7.438241745,6.625016317,10800.0,267.9321407,7.21632443,6.87264712
12/25/16 05:40,264.2184,7.6759,4.611837048,10800.0,273.3519491,8.045231065,3.5689160039999996,10800.0,273.4876238,7.689470588,3.839262019
12/25/16 05:50,266.3801,7.8973,5.539868056,10801.0,274.5429069,8.30783851,4.755780663,10800.0,275.341793,7.932301866,4.214485897
12/25/16 06:00,261.6315,7.6331,4.804076981000001,10799.0,269.9741712,7.876210358,4.496450232,10800.0,270.138959,7.61368606,4.528482253
12/25/16 06:10,273.9291,7.1222,7.60158378,10805.0,280.67001160000007,7.478839246000001,6.359447967,10804.0,281.9677853,7.187781052999999,6.48020992
12/25/16 06:20,268.2901,7.1191,5.604641036,10800.0,275.3627725,7.468305386,4.6768524000000005,10800.0,275.8430633,7.120143086000001,5.226479508
12/25/16 06:30,270.295,6.6535,7.125573007000001,10800.0,277.41026780000004,6.869406115,5.304826739,10800.0,278.3543651,6.590988887999999,5.0593520960000005
12/25/16 06:40,261.931,6.0032,4.00119936,10800.0,268.6782789,6.198376189,3.347414368,10800.0,268.8062582,6.002316257,3.729444865
12/25/16 06:50,248.4739,5.9764,10.12984405,10800.0,255.08469900000003,6.362434935,6.179153317999999,10800.0,254.6362991,6.213618026,6.0124898170000005
12/25/16 07:00,247.6657,6.5294,4.9330719510000005,10800.0,253.9677784,6.850111092000001,3.502858642,10800.0,253.57205380000002,6.677381107,3.6402004110000004
12/25/16 07:10,253.7365,6.2665,4.586292189,10800.0,260.7428954,6.500627207000001,2.9022057219999997,10800.0,260.4710243,6.304904555,3.0664127430000003
12/25/16 07:20,256.5527,7.0667,7.38675761,10800.0,262.72668319999997,7.378004762000001,6.901992213,10800.0,262.2377226,7.167751243,6.926228065
12/25/16 07:30,258.5173,7.9188,5.087892105,10800.0,265.9515584,8.309416348,4.302381282,10801.0,265.2876913,8.073346043999999,4.279436448
12/25/16 07:40,259.0497,7.5671,3.759696581,10800.0,266.29873540000006,7.932731747999999,3.354682377,10800.0,265.6863995,7.712922305,3.3706411039999997
12/25/16 07:50,262.0201,7.1115,5.1944034310000005,10800.0,269.4354126,7.5097796070000005,2.938713035,10800.0,269.09695,7.269063625,3.2002573780000003
